IRUC;NROESTABLEC;CIIU;CCDD;CCPP;CCDI;CODORGJURIDICA;CODREGPROPIEDAD;FecAniversario;CODSECTOR;CODFORMATO;texto1;texto2;texto3;texto4;FAC_EXP;;
159512;0;4100;11;5;5;14;1;2018;5;F2;1;1;0;0;1;;
159537;0;4100;22;9;1;14;1;2017;5;F2;2;1;0;0;1;;
159821;0;4100;20;1;1;14;1;2018;5;F2;1;1;0;0;1;;
159825;0;4100;15;1;19;14;1;2018;5;F2;1;1;0;0;1;;
122566;0;3700;4;1;17;14;1;2015;16;F2;1;1;0;0;1;;
148674;0;2511;15;1;42;14;1;2012;11;D2;1;1;0;0;1;;
15528;0;2220;15;1;35;14;1;1995;11;D2;1;1;0;0;1;;
152316;0;4100;16;1;1;13;7;2016;5;F2;1;1;0;0;3;;
13995;0;8521;15;1;14;13;7;1950;3;F2;1;1;0;0;1.021277;;
22734;0;1030;20;6;5;13;6;2003;11;D2;1;1;0;0;1.4;;
27326;0;7830;15;1;40;13;6;2006;16;F2;1;1;0;0;1.08;;
18736;0;4620;22;6;1;13;6;1997;4;F1;1;1;0;0;1.060606061;;
112612;0;4630;6;9;5;13;1;2013;4;F1;1;1;0;0;5.3;;
119785;0;4630;1;2;1;13;1;2012;4;M;1;1;0;0;5.142857143;;
178399;0;4630;1;5;13;13;1;2016;4;M;1;1;0;0;5.142857143;;
13633;0;1073;10;6;1;13;1;1964;11;D2;1;1;0;0;5;;
38184;0;8521;16;1;1;13;1;1992;3;F2;1;1;0;0;3;;
11794;0;8521;14;1;1;13;1;1976;3;F2;1;1;0;0;2.75;;
97097;0;4721;4;1;17;13;1;2001;4;M;1;1;0;0;137.25;;
109966;0;1079;20;1;15;13;1;2006;11;D2;1;1;0;0;1.4;;
11196;0;4730;15;1;13;13;1;1968;4;F1;1;1;0;0;1.230985915;;
47853;0;4620;12;3;3;13;1;2000;4;F1;1;1;0;0;1.151515152;;
32231;0;4620;10;6;8;13;1;2009;4;F1;1;1;0;0;1.136363636;;
158635;0;4741;16;1;1;13;1;2015;4;F1;1;1;0;0;1.074074074;;
162612;0;4620;22;10;1;13;1;2014;4;F1;1;1;0;0;1.060606061;;
39713;0;8521;15;1;21;13;1;1971;3;F2;1;1;0;0;1.021277;;
12685;0;8510;15;1;40;13;1;1977;3;F2;1;1;0;0;1;;
166180;0;7020;15;1;36;13;1;2015;16;F2;1;1;0;0;1;;
158802;0;1079;6;8;1;13;1;2015;11;D2;1;1;0;0;1;;
14463;0;8510;18;1;1;12;7;1966;3;F2;1;1;0;0;1;;
12079;0;8530;15;1;40;11;7;1962;14;F2;1;1;0;0;1.021277;;
13735;0;8530;15;1;18;11;7;2015;14;F2;1;1;0;0;1.021277;;
14665;0;8530;18;1;1;11;7;1989;14;F2;1;1;0;0;1;;
159859;0;4100;15;1;31;11;6;2018;5;F2;1;1;0;0;2.042168675;;
159464;0;4220;15;1;30;11;6;2017;5;F2;1;1;0;0;1.226804124;;
12310;0;8530;15;1;35;11;6;1961;14;F2;1;1;0;0;1.021277;;
13737;0;8530;15;1;1;11;6;1962;14;F2;1;1;0;0;1.021277;;
13984;0;8530;15;1;40;11;6;1969;14;F2;1;1;0;0;1.021277;;
27992;0;8530;15;1;17;11;6;2007;14;F2;1;1;0;0;1.021277;;
12066;0;8521;15;1;22;11;6;1945;3;F2;1;1;0;0;1.021277;;
11817;0;8530;16;1;13;11;6;1990;14;F2;1;1;0;0;1;;
11906;0;8530;3;1;1;11;6;1984;14;F2;1;1;0;0;1;;
13842;0;8530;13;1;1;11;6;1989;14;F2;1;1;0;0;1;;
14471;0;8530;8;1;4;11;6;1979;14;F2;1;1;0;0;1;;
14792;0;8530;14;1;12;11;6;1994;14;F2;1;1;0;0;1;;
19796;0;8530;13;1;7;11;6;2001;14;F2;1;1;0;0;1;;
22620;0;8530;13;1;1;11;6;2009;14;F2;1;1;0;0;1;;
25348;0;8530;9;3;1;11;6;2002;14;F2;1;1;0;0;1;;
16291;0;8521;15;1;14;11;6;1996;3;F2;1;1;0;0;1;;
16800;0;8510;4;1;3;11;1;1998;3;F2;1;1;0;0;7.25;;
13491;0;8521;24;1;1;11;1;1968;3;M;1;1;0;0;5.5;;
128083;0;8530;20;1;1;11;1;2009;14;F2;1;1;0;0;47;;
17436;0;8521;14;1;5;11;1;1988;3;F2;1;1;0;0;2.75;;
120539;0;4100;15;1;40;11;1;2014;5;F2;1;1;0;0;2.042168675;;
122367;0;7110;15;1;31;11;1;2014;16;F2;2;1;0;0;1.377358;;
13991;0;8530;15;1;14;11;1;2018;14;F2;1;1;0;0;1.333333;;
12118;0;8530;15;1;16;11;1;1965;14;F2;1;1;0;0;1.021277;;
12223;0;8530;15;1;13;11;1;1962;14;F2;1;1;0;0;1.021277;;
12367;0;8530;15;1;40;11;1;1990;14;F2;1;1;0;0;1.021277;;
13105;0;8530;15;1;13;11;1;1958;14;F2;1;1;0;0;1.021277;;
13653;0;8530;15;1;40;11;1;1963;14;F2;1;1;0;0;1.021277;;
14056;0;8530;15;1;36;11;1;1917;14;F2;1;1;0;0;1.021277;;
25955;0;8530;15;1;21;11;1;2003;14;F2;1;1;0;0;1.021277;;
32899;0;8530;15;1;4;11;1;2012;14;F2;1;1;0;0;1.021277;;
12281;0;8521;15;1;14;11;1;1981;3;F2;1;1;0;0;1.021277;;
14066;0;8510;15;1;14;11;1;1983;3;F2;1;1;0;0;1.021277;;
12702;0;8530;15;1;37;11;1;1984;14;F2;1;1;0;0;1;;
12845;0;8530;10;1;1;11;1;1989;14;F2;1;1;0;0;1;;
13511;0;8530;4;1;1;11;1;1990;14;F2;1;1;0;0;1;;
18514;0;8530;14;1;1;11;1;2003;14;F2;1;1;0;0;1;;
32909;0;8530;4;1;1;11;1;2012;14;F2;1;1;0;0;1;;
48288;0;8530;12;1;1;11;1;2009;14;F2;1;1;0;0;1;;
14328;0;8521;4;1;26;11;1;1922;3;F2;1;1;0;0;1;;
14184;0;8510;4;1;1;11;1;1965;3;F2;1;1;0;0;1;;
120815;0;3510;2;4;1;11;1;2011;12;F2;1;1;0;0;1;;
152404;0;4100;15;1;22;10;1;2016;5;F2;1;1;0;0;2.042168675;;
24859;0;7740;15;1;31;10;1;2001;16;F2;1;1;0;0;1.217391;;
173374;0;4663;17;1;1;7;7;2011;4;F1;1;1;0;0;7.142857143;;
151374;0;4651;15;1;1;7;7;2012;4;M;1;1;0;0;66.04964539;;
23329;0;4530;22;9;1;7;7;1999;4;F1;1;1;0;0;6.666666667;;
177850;0;5610;16;1;8;7;7;2015;15;F2;1;1;0;0;6.333333;;
178678;0;5610;16;1;12;7;7;2017;15;F2;1;1;0;0;6.333333;;
154978;0;5610;15;5;4;7;7;2016;15;M;1;1;0;0;57;;
176981;0;4630;12;3;1;7;7;2013;4;F1;1;1;0;0;5.636363636;;
107845;0;1079;22;9;1;7;7;1999;11;D2;1;1;0;0;5;;
52250;0;7911;8;1;8;7;7;2005;1;M;1;1;0;0;42;;
40762;0;7710;18;1;1;7;7;2000;16;M;1;1;0;0;4.2;;
175139;0;4711;16;4;1;7;7;2012;4;M;1;1;0;0;28.2;;
51838;0;5610;18;1;6;7;7;2006;15;M;1;1;0;0;2.75;;
19659;0;4100;15;1;42;7;7;1999;5;F2;1;1;0;0;2.042168675;;
177881;0;4751;21;11;1;7;7;2015;4;M;1;1;0;0;17.10526316;;
177106;0;4663;2;6;11;7;7;2012;4;M;2;1;0;0;14.55555556;;
173932;0;4730;15;1;43;7;7;2001;4;F1;1;1;0;0;13.36842105;;
17005;0;4923;15;1;10;7;7;1996;13;F2;1;1;0;0;1.525641;;
31330;0;4690;15;1;3;7;7;1997;4;F1;1;1;0;0;1.241353937;;
29265;0;4663;8;1;8;7;7;2004;4;F1;1;1;0;0;1.225806452;;
177570;0;7020;17;1;1;7;7;2015;16;M;1;1;0;0;1;;
114817;0;4630;16;1;1;7;7;2010;4;F1;1;1;0;0;1;;
178603;0;4210;15;7;16;7;7;2016;5;M;1;1;0;0;1;;
117909;0;1020;2;18;9;7;7;2013;10;F2;1;1;0;0;1;;
168628;0;6910;15;1;31;7;6;2016;16;F2;1;1;0;0;10.4;;
170758;0;4663;23;1;2;7;5;2014;4;M;1;1;0;0;11.3125;;
166388;0;4773;20;1;1;7;4;2017;4;M;1;1;0;0;93.75;;
23808;0;1610;16;1;13;7;4;2003;11;D2;1;1;0;0;6;;
167006;0;4761;6;8;1;7;4;2016;4;M;3;1;0;0;24.88888889;;
113764;0;4730;21;11;1;7;4;2005;4;F1;1;1;0;0;1.583333333;;
118100;0;4730;18;1;4;7;4;2004;4;F1;1;1;0;0;1.5;;
158921;0;4630;25;1;3;7;4;2016;4;F1;1;1;0;0;1.035714286;;
118754;0;4630;6;1;1;7;3;2005;4;M;1;1;0;0;21;;
168856;0;4510;15;1;33;7;2;2010;4;F1;1;1;0;0;13.03333333;;
172537;0;4630;6;8;1;7;2;2009;4;F1;1;1;0;0;1.131578947;;
117997;0;4663;25;1;5;7;2;2013;4;F1;1;1;0;0;1.035714286;;
120891;0;4761;20;1;1;7;1;2014;4;M;1;1;0;0;93.75;;
12927;0;2220;15;1;35;7;1;1993;11;D2;1;1;0;0;9.933333333;;
32928;0;2220;15;1;18;7;1;2017;11;D2;1;1;0;0;9.933333333;;
116662;0;4923;17;1;2;7;1;2010;13;M;1;1;0;0;9.8;;
119623;0;4923;17;1;1;7;1;2009;13;M;1;1;0;0;9.8;;
113647;0;4663;16;1;1;7;1;2010;4;F1;1;1;0;0;9.692307692;;
173741;0;4663;16;1;1;7;1;2006;4;F1;1;1;0;0;9.692307692;;
109271;0;4641;16;1;12;7;1;2007;4;F1;1;1;0;0;9.692307692;;
114430;0;4630;16;1;12;7;1;2012;4;F1;1;1;0;0;9.692307692;;
175853;0;4773;10;8;3;7;1;2017;4;M;1;1;0;0;9.684210526;;
119137;0;4772;10;1;1;7;1;2007;4;M;1;1;0;0;9.684210526;;
178227;0;4771;10;6;1;7;1;2016;4;M;1;1;0;0;9.684210526;;
177520;0;4730;10;9;1;7;1;2015;4;M;1;1;0;0;9.684210526;;
116373;0;4721;10;1;2;7;1;2009;4;M;1;1;0;0;9.684210526;;
158920;0;4721;10;6;1;7;1;2016;4;M;1;1;0;0;9.684210526;;
115781;0;4923;11;2;1;7;1;2003;13;F2;1;1;0;0;9.6;;
173874;0;4923;11;1;2;7;1;2011;13;F2;1;1;0;0;9.6;;
158251;0;6810;4;1;26;7;1;2014;16;F2;3;1;0;0;9.5;;
157538;0;5610;20;7;1;7;1;2014;15;F2;1;1;0;0;9.5;;
19955;0;4540;8;1;8;7;1;1999;4;F1;1;1;0;0;9.5;;
156346;0;4781;24;1;1;7;1;2013;4;M;1;1;0;0;9.416666667;;
16730;0;4773;24;1;1;7;1;1996;4;M;1;1;0;0;9.416666667;;
28942;0;4771;24;3;2;7;1;2005;4;M;1;1;0;0;9.416666667;;
147068;0;4752;24;3;1;7;1;2015;4;M;1;1;0;0;9.416666667;;
177793;0;4751;24;3;2;7;1;2015;4;M;1;1;0;0;9.416666667;;
159206;0;4669;21;11;1;7;1;2016;4;F1;1;1;0;0;9.2;;
159159;0;4630;21;11;1;7;1;2016;4;F1;1;1;0;0;9.2;;
37783;0;4690;15;1;13;7;1;1994;4;F1;1;1;0;0;9.094117647;;
175532;0;4690;15;1;42;7;1;2019;4;F1;1;1;0;0;9.094117647;;
79711;0;4669;15;1;16;7;1;1989;4;F1;1;1;0;0;9.094117647;;
47878;0;4663;15;1;1;7;1;2011;4;F1;1;1;0;0;9.094117647;;
178361;0;4653;15;1;40;7;1;2016;4;F1;1;1;0;0;9.094117647;;
176055;0;4652;15;1;16;7;1;2018;4;F1;1;1;0;0;9.094117647;;
48930;0;4630;15;1;8;7;1;2011;4;F1;1;1;0;0;9.094117647;;
109426;0;4630;15;1;15;7;1;2002;4;F1;1;1;0;0;9.094117647;;
174957;0;6190;15;5;9;7;1;2010;13;M;1;1;0;0;9;;
15498;0;5811;15;1;1;7;1;1995;16;F2;1;1;0;0;9;;
164673;0;4540;16;1;8;7;1;2013;4;F1;1;1;0;0;9;;
118281;0;4530;4;1;10;7;1;2013;4;F1;1;1;0;0;9;;
178845;0;4530;4;1;4;7;1;2017;4;F1;1;1;0;0;9;;
21097;0;4510;4;1;10;7;1;2004;4;F1;1;1;0;0;9;;
21151;0;4530;4;1;10;7;1;2004;4;M;1;1;0;0;88.5;;
168557;0;4530;15;1;41;7;1;2005;4;F1;1;1;0;0;88.5;;
165874;0;4100;16;6;1;7;1;2017;5;M;1;1;0;0;86;;
170525;0;4663;8;1;8;7;1;2015;4;M;1;1;0;0;82;;
119927;0;4659;8;1;8;7;1;2006;4;M;1;1;0;0;82;;
176053;0;4641;8;1;1;7;1;2018;4;M;1;1;0;0;82;;
166127;0;4773;25;1;1;7;1;2015;4;F1;1;1;0;0;8.888888889;;
50651;0;4772;25;1;1;7;1;2001;4;F1;1;1;0;0;8.888888889;;
155302;0;4663;7;1;2;7;1;2005;4;F1;1;1;0;0;8.764705882;;
28533;0;4620;7;1;1;7;1;2005;4;F1;1;1;0;0;8.764705882;;
175833;0;4620;7;1;1;7;1;2018;4;F1;1;1;0;0;8.764705882;;
110923;0;4663;13;9;1;7;1;2014;4;F1;1;1;0;0;8.586206897;;
175110;0;4663;13;1;6;7;1;2013;4;F1;1;1;0;0;8.586206897;;
115394;0;4653;13;1;1;7;1;2013;4;F1;1;1;0;0;8.586206897;;
166979;0;4630;13;1;1;7;1;2017;4;F1;1;1;0;0;8.586206897;;
150321;0;4620;13;1;1;7;1;2009;4;F1;1;1;0;0;8.586206897;;
12828;0;5629;15;1;3;7;1;1991;15;F2;1;1;0;0;8.5;;
177874;0;4923;3;5;6;7;1;2016;13;F2;1;1;0;0;8.5;;
114305;0;4730;16;1;13;7;1;2016;4;F1;1;1;0;0;8.5;;
20839;0;4663;11;1;1;7;1;2004;4;F1;1;1;0;0;8.5;;
159703;0;4663;17;1;1;7;1;2018;4;M;1;1;0;0;8.5;;
119769;0;4661;17;1;1;7;1;2011;4;M;1;1;0;0;8.5;;
159351;0;4661;11;1;8;7;1;2017;4;F1;1;1;0;0;8.5;;
113052;0;4630;17;1;1;7;1;2010;4;M;1;1;0;0;8.5;;
178890;0;4630;17;1;1;7;1;2018;4;M;1;1;0;0;8.5;;
157445;0;4100;3;1;1;7;1;2005;5;F2;1;1;0;0;8.5;;
151878;0;4730;12;3;5;7;1;2012;4;F1;1;1;0;0;8.461538462;;
175178;0;4730;12;1;25;7;1;2013;4;F1;1;1;0;0;8.461538462;;
176043;0;4730;12;9;1;7;1;2018;4;F1;1;1;0;0;8.461538462;;
16316;0;2511;15;1;3;7;1;1996;11;D2;1;1;0;0;8.333333333;;
157834;0;8299;1;2;1;7;1;2016;16;M;1;1;0;0;8;;
151027;0;4923;18;1;1;7;1;2014;13;M;1;1;0;0;8;;
170751;0;4923;18;1;1;7;1;2007;13;M;1;1;0;0;8;;
18779;0;4922;10;1;1;7;1;1999;13;F2;1;1;0;0;8;;
20275;0;4922;10;1;1;7;1;2002;13;F2;1;1;0;0;8;;
21233;0;5610;4;7;1;7;1;2005;15;M;1;1;0;0;78.5;;
166923;0;5610;4;1;1;7;1;2017;15;M;1;1;0;0;78.5;;
177908;0;4752;25;1;1;7;1;2015;4;M;1;1;0;0;71.33333333;;
171196;0;4730;20;4;1;7;1;2014;4;F1;1;1;0;0;7.846153846;;
166666;0;4711;20;1;1;7;1;2016;4;F1;1;1;0;0;7.846153846;;
34625;0;4730;21;11;1;7;1;1991;4;F1;1;1;0;0;7.692307692;;
169239;0;4730;21;11;1;7;1;2005;4;F1;1;1;0;0;7.692307692;;
170655;0;4730;21;11;1;7;1;2008;4;F1;1;1;0;0;7.692307692;;
144126;0;4721;21;11;1;7;1;2014;4;F1;1;1;0;0;7.692307692;;
175270;0;4711;21;11;1;7;1;2014;4;F1;1;1;0;0;7.692307692;;
29348;0;4773;17;1;1;7;1;2005;4;M;1;1;0;0;7.625;;
177844;0;4773;17;1;1;7;1;2015;4;M;1;1;0;0;7.625;;
175284;0;4771;17;1;1;7;1;2013;4;M;1;1;0;0;7.625;;
167124;0;4755;17;1;1;7;1;2016;4;M;1;1;0;0;7.625;;
117302;0;4752;17;1;1;7;1;2004;4;M;2;1;0;0;7.625;;
148651;0;4752;17;1;2;7;1;2004;4;M;1;1;0;0;7.625;;
166645;0;4752;17;1;1;7;1;2016;4;M;1;1;0;0;7.625;;
174053;0;4752;17;3;1;7;1;1996;4;M;1;1;0;0;7.625;;
177380;0;4752;17;1;1;7;1;2017;4;M;1;1;0;0;7.625;;
29437;0;4741;17;1;1;7;1;2007;4;M;1;1;0;0;7.625;;
159182;0;4721;17;1;1;7;1;2018;4;M;1;1;0;0;7.625;;
165842;0;4721;17;1;1;7;1;2016;4;M;1;1;0;0;7.625;;
176222;0;4721;17;1;1;7;1;2018;4;M;1;1;0;0;7.625;;
48007;0;4730;11;1;2;7;1;2006;4;F1;1;1;0;0;7.5;;
117419;0;4630;5;4;1;7;1;2011;4;F1;1;1;0;0;7.5;;
167225;0;4669;10;1;1;7;1;2016;4;M;1;1;0;0;7.454545455;;
171118;0;4663;10;1;2;7;1;2011;4;M;1;1;0;0;7.454545455;;
173284;0;4663;10;1;2;7;1;2007;4;M;1;1;0;0;7.454545455;;
157491;0;4651;10;1;1;7;1;2010;4;M;1;1;0;0;7.454545455;;
175258;0;4630;10;1;1;7;1;2012;4;M;1;1;0;0;7.454545455;;
177390;0;4630;10;1;1;7;1;2015;4;M;1;1;0;0;7.454545455;;
120553;0;4620;10;6;1;7;1;2012;4;M;1;1;0;0;7.454545455;;
22380;0;4772;13;1;11;7;1;2004;4;F1;1;1;0;0;7.352941176;;
172748;0;4772;13;1;1;7;1;2010;4;F1;1;1;0;0;7.352941176;;
178344;0;4752;13;7;2;7;1;2016;4;F1;1;1;0;0;7.352941176;;
178793;0;4730;13;2;3;7;1;2017;4;F1;1;1;0;0;7.352941176;;
148100;0;4721;13;4;1;7;1;2010;4;F1;1;1;0;0;7.352941176;;
173360;0;4663;8;12;1;7;1;2011;4;F1;1;1;0;0;7.352941176;;
178431;0;4659;8;1;8;7;1;2016;4;F1;1;1;0;0;7.352941176;;
110035;0;4652;8;1;1;7;1;2001;4;F1;1;1;0;0;7.352941176;;
173380;0;4649;8;1;1;7;1;2011;4;F1;1;1;0;0;7.352941176;;
29162;0;4630;8;1;6;7;1;2001;4;F1;1;1;0;0;7.352941176;;
156873;0;4630;8;1;4;7;1;2011;4;F1;1;1;0;0;7.352941176;;
48996;0;4772;4;1;1;7;1;2001;4;F1;1;1;0;0;7.291666667;;
170585;0;4752;4;1;23;7;1;2014;4;F1;1;1;0;0;7.291666667;;
172754;0;4752;13;1;1;7;1;2010;4;M;1;1;0;0;7.291666667;;
176496;0;4752;4;1;9;7;1;2013;4;F1;1;1;0;0;7.291666667;;
175071;0;4730;4;7;2;7;1;2012;4;F1;1;1;0;0;7.291666667;;
176168;0;4730;4;7;1;7;1;2018;4;F1;1;1;0;0;7.291666667;;
177350;0;4723;4;1;22;7;1;2015;4;F1;1;1;0;0;7.291666667;;
29733;0;5610;22;9;1;7;1;2002;15;M;1;1;0;0;7.2;;
109293;0;5610;22;5;4;7;1;2013;15;M;1;1;0;0;7.2;;
166214;0;5610;22;9;1;7;1;2016;15;M;1;1;0;0;7.2;;
170785;0;5610;22;9;1;7;1;2008;15;M;1;1;0;0;7.2;;
29476;0;4661;17;1;2;7;1;2008;4;F1;1;1;0;0;7.142857143;;
29218;0;4630;17;1;1;7;1;2018;4;F1;1;1;0;0;7.142857143;;
48973;0;4630;17;1;1;7;1;2010;4;F1;1;1;0;0;7.142857143;;
172492;0;7110;1;1;1;7;1;2012;16;M;1;1;0;0;7;;
110091;0;5510;10;1;1;7;1;2011;7;M;1;1;0;0;7;;
169050;0;4210;4;1;26;7;1;1997;5;M;1;1;0;0;7;;
176546;0;3100;13;1;1;7;1;2017;11;M;1;1;0;0;7;;
158939;0;2920;13;1;1;7;1;2016;11;D2;1;1;0;0;7;;
166727;0;2610;15;1;40;7;1;2016;11;M;1;1;0;0;7;;
171009;0;2395;4;2;1;7;1;2011;11;D2;1;1;0;0;7;;
21058;0;1623;6;1;1;7;1;2003;11;M;1;1;0;0;7;;
166952;0;1071;12;2;11;7;1;2018;11;D2;1;1;0;0;7;;
31659;0;1071;15;1;34;7;1;1982;11;M;1;1;0;0;68.875;;
176513;0;4100;11;3;4;7;1;2014;5;M;1;1;0;0;66.5;;
170955;0;4690;4;1;1;7;1;2009;4;M;1;1;0;0;66.27272727;;
178139;0;4663;4;7;1;7;1;2016;4;M;1;1;0;0;66.27272727;;
32504;0;4652;4;1;9;7;1;2009;4;M;1;1;0;0;66.27272727;;
170906;0;4630;4;2;1;7;1;2004;4;M;1;1;0;0;66.27272727;;
150830;0;4690;15;1;16;7;1;2009;4;M;1;1;0;0;66.04964539;;
173566;0;4690;15;1;1;7;1;2014;4;M;1;1;0;0;66.04964539;;
174656;0;4690;15;1;16;7;1;2009;4;M;1;1;0;0;66.04964539;;
175408;0;4690;15;1;42;7;1;2011;4;M;1;1;0;0;66.04964539;;
175633;0;4690;15;1;10;7;1;2017;4;M;1;1;0;0;66.04964539;;
176771;0;4690;15;1;40;7;1;2016;4;M;1;1;0;0;66.04964539;;
176825;0;4690;15;1;6;7;1;2014;4;M;1;1;0;0;66.04964539;;
178835;0;4690;15;1;1;7;1;2017;4;M;1;1;0;0;66.04964539;;
19316;0;4663;15;1;3;7;1;1999;4;M;1;1;0;0;66.04964539;;
178619;0;4663;15;1;10;7;1;2016;4;M;1;1;0;0;66.04964539;;
168442;0;4659;15;1;40;7;1;2004;4;M;1;1;0;0;66.04964539;;
168643;0;4659;15;1;14;7;1;2006;4;M;1;1;0;0;66.04964539;;
168874;0;4659;15;1;37;7;1;2010;4;M;1;1;0;0;66.04964539;;
173916;0;4649;15;1;32;7;1;2003;4;M;1;1;0;0;66.04964539;;
174034;0;4649;15;1;1;7;1;1995;4;M;1;1;0;0;66.04964539;;
166868;0;4641;15;1;31;7;1;2017;4;M;1;1;0;0;66.04964539;;
172402;0;4641;15;1;32;7;1;2016;4;M;1;1;0;0;66.04964539;;
176028;0;4641;15;1;35;7;1;2018;4;M;1;1;0;0;66.04964539;;
178248;0;4641;15;1;40;7;1;2016;4;M;1;1;0;0;66.04964539;;
168688;0;4630;15;1;37;7;1;2010;4;M;1;1;0;0;66.04964539;;
171627;0;4630;15;1;15;7;1;2012;4;M;1;1;0;0;66.04964539;;
171760;0;4630;15;1;15;7;1;2010;4;M;1;1;0;0;66.04964539;;
175381;0;4630;15;1;1;7;1;2011;4;M;1;1;0;0;66.04964539;;
175866;0;4630;15;1;30;7;1;2018;4;M;1;1;0;0;66.04964539;;
177263;0;4630;15;1;3;7;1;2015;4;M;1;1;0;0;66.04964539;;
178742;0;4630;15;1;10;7;1;2017;4;M;1;1;0;0;66.04964539;;
178582;0;4620;15;1;19;7;1;2016;4;M;1;1;0;0;66.04964539;;
149643;0;1399;15;1;19;7;1;2016;11;M;1;1;0;0;62.5;;
175417;0;1313;15;1;32;7;1;2011;11;M;1;1;0;0;62.5;;
176704;0;4752;8;1;4;7;1;2013;4;M;1;1;0;0;62.33333333;;
176748;0;4752;8;1;6;7;1;2014;4;M;1;1;0;0;62.33333333;;
177017;0;4752;8;9;10;7;1;2014;4;M;1;1;0;0;62.33333333;;
156572;0;4649;4;1;1;7;1;2011;4;F1;1;1;0;0;6.8;;
21216;0;4630;4;1;1;7;1;2006;4;F1;1;1;0;0;6.8;;
21134;0;5610;4;1;1;7;1;2005;15;F2;1;1;0;0;6.6;;
12481;0;4773;6;8;1;7;1;1997;4;F1;1;1;0;0;6.5;;
173244;0;4772;6;8;1;7;1;2012;4;F1;1;1;0;0;6.5;;
177789;0;4764;6;8;1;7;1;2015;4;F1;1;1;0;0;6.5;;
118506;0;4752;6;1;1;7;1;2005;4;F1;1;1;0;0;6.5;;
165933;0;4329;12;1;1;7;1;2017;5;M;1;1;0;0;6.5;;
122173;0;4923;20;1;1;7;1;2010;13;F2;1;1;0;0;6.333333;;
97380;0;4923;2;6;1;7;1;2001;13;F2;1;1;0;0;6.285714;;
170628;0;4923;2;8;1;7;1;2008;13;F2;1;1;0;0;6.285714;;
171419;0;4923;2;12;1;7;1;2013;13;F2;1;1;0;0;6.285714;;
169218;0;4530;25;3;1;7;1;2014;4;F1;1;1;0;0;6.25;;
31341;0;4100;25;1;1;7;1;2006;5;F2;1;1;0;0;6.2;;
177696;0;4100;25;1;1;7;1;2015;5;F2;1;1;0;0;6.2;;
122091;0;6110;25;1;5;7;1;2009;13;M;1;1;0;0;6;;
157479;0;4923;16;1;1;7;1;2011;13;F2;1;1;0;0;6;;
14457;0;4730;23;1;1;7;1;1993;4;F1;1;1;0;0;6;;
157450;0;4630;3;2;1;7;1;2005;4;F1;1;1;0;0;6;;
156680;0;4530;13;1;1;7;1;2016;4;F1;1;1;0;0;6;;
171149;0;4530;6;1;1;7;1;2012;4;F1;1;1;0;0;6;;
172670;0;4530;13;9;1;7;1;2006;4;F1;1;1;0;0;6;;
170890;0;4510;11;2;1;7;1;2006;4;F1;1;1;0;0;6;;
29935;0;4100;2;1;5;7;1;2007;5;F2;1;1;0;0;6;;
16519;0;1610;25;1;1;7;1;1996;11;D2;1;1;0;0;6;;
174793;0;7310;15;1;18;7;1;2010;16;M;1;1;0;0;59.222222;;
98521;0;4799;15;1;3;7;1;2002;4;M;1;1;0;0;58.34883721;;
30758;0;4773;15;1;36;7;1;2003;4;M;1;1;0;0;58.34883721;;
168813;0;4773;15;1;17;7;1;1993;4;M;1;1;0;0;58.34883721;;
168605;0;4772;15;1;21;7;1;2005;4;M;1;1;0;0;58.34883721;;
175401;0;4772;15;1;32;7;1;2013;4;M;1;1;0;0;58.34883721;;
168613;0;4761;15;1;35;7;1;2005;4;M;1;1;0;0;58.34883721;;
175863;0;4761;15;1;1;7;1;2017;4;M;1;1;0;0;58.34883721;;
168483;0;4752;15;1;33;7;1;2004;4;M;1;1;0;0;58.34883721;;
168804;0;4752;15;1;40;7;1;1986;4;M;1;1;0;0;58.34883721;;
174941;0;4752;15;1;40;7;1;2010;4;M;1;1;0;0;58.34883721;;
178782;0;4752;15;1;1;7;1;2017;4;M;1;1;0;0;58.34883721;;
178581;0;4742;15;1;1;7;1;2016;4;M;1;1;0;0;58.34883721;;
174547;0;4719;15;1;1;7;1;2009;4;M;1;1;0;0;58.34883721;;
19503;0;4923;15;1;3;7;1;1999;13;M;1;1;0;0;57.78;;
146835;0;4923;15;1;32;7;1;1994;13;M;1;1;0;0;57.78;;
146871;0;4923;15;1;3;7;1;2012;13;M;1;1;0;0;57.78;;
168648;0;4923;15;1;25;7;1;2006;13;M;1;1;0;0;57.78;;
172982;0;4923;15;1;3;7;1;2006;13;M;1;1;0;0;57.78;;
173205;0;4923;15;1;1;7;1;2013;13;M;1;1;0;0;57.78;;
173865;0;4923;15;1;34;7;1;2013;13;M;1;1;0;0;57.78;;
174367;0;4923;15;1;8;7;1;2007;13;M;1;1;0;0;57.78;;
174597;0;4923;15;1;3;7;1;2009;13;M;1;1;0;0;57.78;;
175498;0;4923;15;1;37;7;1;2011;13;M;1;1;0;0;57.78;;
176962;0;4923;15;1;37;7;1;2013;13;M;1;1;0;0;57.78;;
172784;0;4922;15;1;12;7;1;2012;13;M;1;1;0;0;57.78;;
172581;0;4921;15;1;35;7;1;2012;13;M;1;1;0;0;57.78;;
151124;0;2599;15;1;25;7;1;2010;11;M;1;1;0;0;56.92857143;;
30742;0;2511;15;1;17;7;1;2003;11;M;1;1;0;0;56.92857143;;
